Rank;Sourceid;Title;Type;Issn;SJR;SJR Quartile;H index;Total Docs. (2023);Total Docs. (3years);Total Refs.;Total Cites (3years);Citable Docs. (3years);Cites / Doc. (2years);Ref. / Doc.;Country;Region;Publisher;Coverage;Categories;Areas
83;13191;"Journal of Computational Physics";journal;"10902716, 00219991";1,679;Q1;288;709;2121;37368;9485;2109;4,26;52,71;United States;Northern America;"Academic Press Inc.";"1966-2023";"Applied Mathematics (Q1); Computational Mathematics (Q1); Computer Science Applications (Q1); Modeling and Simulation (Q1); Numerical Analysis (Q1); Physics and Astronomy (miscellaneous) (Q1)";"Computer Science; Mathematics; Physics and Astronomy"
84;21100857212;"Current Opinion in Systems Biology";journal;"24523100";1,676;Q1;34;21;140;1378;455;131;3,24;65,62;United Kingdom;Western Europe;"Elsevier Ltd";"2017-2023";"Applied Mathematics (Q1); Biochemistry, Genetics and Molecular Biology (miscellaneous) (Q1); Computer Science Applications (Q1); Drug Discovery (Q1); Modeling and Simulation (Q1)";"Biochemistry, Genetics and Molecular Biology; Computer Science; Mathematics; Pharmacology, Toxicology and Pharmaceutics"
85;19600157911;"Electronic Markets";journal;"14228890, 10196781";1,671;Q1;57;62;250;5847;2296;221;9,20;94,31;Germany;Western Europe;"Springer Verlag";"2009-2023";"Business and International Management (Q1); Computer Science Applications (Q1); Economics and Econometrics (Q1); Management of Technology and Innovation (Q1); Marketing (Q1)";"Business, Management and Accounting; Computer Science; Economics, Econometrics and Finance"
86;21101017498;"Journal of Healthcare Informatics Research";journal;"2509498X";1,664;Q1;17;23;64;1417;532;63;7,68;61,61;Switzerland;Western Europe;"Springer International Publishing";"2017-2023";"Artificial Intelligence (Q1); Computer Science Applications (Q1); Health Informatics (Q1); Information Systems (Q1)";"Computer Science; Medicine"
87;21101058910;"Internet of Things (Netherlands)";journal;"25426605";1,642;Q1;52;352;377;20642;3465;368;8,73;58,64;Netherlands;Western Europe;"Elsevier B.V.";"2018-2023";"Artificial Intelligence (Q1); Computer Science Applications (Q1); Computer Science (miscellaneous) (Q1); Engineering (miscellaneous) (Q1); Hardware and Architecture (Q1); Information Systems (Q1); Management of Technology and Innovation (Q1); Software (Q1)";"Business, Management and Accounting; Computer Science; Engineering"
88;21100850723;"mSystems";journal;"23795077";1,642;Q1;76;286;1111;19553;6102;1102;4,68;68,37;United States;Northern America;"American Society for Microbiology";"2016-2023";"Biochemistry (Q1); Computer Science Applications (Q1); Ecology, Evolution, Behavior and Systematics (Q1); Genetics (Q1); Microbiology (Q1); Modeling and Simulation (Q1); Molecular Biology (Q1); Physiology (Q1)";"Agricultural and Biological Sciences; Biochemistry, Genetics and Molecular Biology; Computer Science; Immunology and Microbiology; Mathematics"
89;21101107945;"Sustainable Operations and Computers";journal;"26664127";1,628;Q1;18;19;59;1216;839;59;13,93;64,00;China;Asiatic Region;"KeAi Communications Co.";"2020-2023";"Computer Science Applications (Q1); Global and Planetary Change (Q1); Industrial and Manufacturing Engineering (Q1); Management Science and Operations Research (Q1); Renewable Energy, Sustainability and the Environment (Q1)";"Computer Science; Decision Sciences; Energy; Engineering; Environmental Science"
90;15107;"IEEE Transactions on Information Theory";journal;"00189448, 15579654";1,607;Q1;292;530;1443;19214;4039;1442;2,61;36,25;United States;Northern America;"Institute of Electrical and Electronics Engineers Inc.";"1963-2023";"Computer Science Applications (Q1); Information Systems (Q1); Library and Information Sciences (Q1)";"Computer Science; Social Sciences"
91;21094;"Mechanism and Machine Theory";journal;"0094114X";1,601;Q1;130;275;1077;12748;6152;1075;5,61;46,36;United Kingdom;Western Europe;"Elsevier Ltd";"1972-2024";"Bioengineering (Q1); Computer Science Applications (Q1); Mechanical Engineering (Q1); Mechanics of Materials (Q1)";"Chemical Engineering; Computer Science; Engineering"
92;15442;"Information Systems Management";journal;"10580530";1,598;Q1;67;36;92;3159;692;76;6,29;87,75;United Kingdom;Western Europe;"Taylor and Francis Ltd.";"1992-2023";"Computer Science Applications (Q1); Information Systems (Q1); Library and Information Sciences (Q1)";"Computer Science; Social Sciences"
93;20972;"Journal of Materials Processing Technology";journal;"09240136, 18734774";1,579;Q1;228;347;1169;13711;8658;1167;7,68;39,51;Netherlands;Western Europe;"Elsevier B.V.";"1990-2023";"Ceramics and Composites (Q1); Computer Science Applications (Q1); Industrial and Manufacturing Engineering (Q1); Metals and Alloys (Q1); Modeling and Simulation (Q1)";"Computer Science; Engineering; Materials Science; Mathematics"
94;18174;"Control Engineering Practice";journal;"09670661";1,576;Q1;135;285;583;11776;3464;582;6,29;41,32;United Kingdom;Western Europe;"Elsevier Ltd";"1993-2023";"Applied Mathematics (Q1); Computer Science Applications (Q1); Control and Systems Engineering (Q1); Electrical and Electronic Engineering (Q1)";"Computer Science; Engineering; Mathematics"
95;21100940460;"Network Neuroscience";journal;"24721751";1,574;Q1;31;68;121;5650;512;119;3,27;83,09;United States;Northern America;"MIT Press Journals";"2017-2023";"Applied Mathematics (Q1); Artificial Intelligence (Q1); Computer Science Applications (Q1); Neuroscience (miscellaneous) (Q1)";"Computer Science; Mathematics; Neuroscience"
96;21100338508;"IEEE Transactions on Emerging Topics in Computing";journal;"21686750";1,573;Q1;61;149;448;3170;2213;425;5,09;21,28;United States;Northern America;"IEEE Computer Society";"2013-2023";"Computer Science Applications (Q1); Computer Science (miscellaneous) (Q1); Human-Computer Interaction (Q1); Information Systems (Q1)";"Computer Science"
97;21100981101;"Smart Learning Environments";journal;"21967091";1,573;Q1;31;64;107;4006;1175;105;10,31;62,59;United Kingdom;Western Europe;"SpringerOpen";"2014-2018, 2020-2023";"Computer Science Applications (Q1); Education (Q1)";"Computer Science; Social Sciences"
98;29805;"ISA Transactions";journal;"00190578";1,572;Q1;109;583;1458;24318;10409;1456;6,78;41,71;United States;Northern America;"ISA - Instrumentation, Systems, and Automation Society";"1968-2023";"Applied Mathematics (Q1); Computer Science Applications (Q1); Control and Systems Engineering (Q1); Electrical and Electronic Engineering (Q1); Instrumentation (Q1)";"Computer Science; Engineering; Mathematics; Physics and Astronomy"
99;21100979265;"Railway Engineering Science";journal;"26624753, 26624745";1,563;Q1;33;38;81;1469;601;78;5,68;38,66;Singapore;Asiatic Region;"Springer";"2020-2023";"Computational Mechanics (Q1); Computer Science Applications (Q1); Electrical and Electronic Engineering (Q1); Mechanical Engineering (Q1); Transportation (Q1)";"Computer Science; Engineering; Social Sciences"
100;21101070922;"IEEE Transactions on Biometrics, Behavior, and Identity Science";journal;"26376407";1,560;Q1;24;60;134;2773;823;123;5,79;46,22;United States;Northern America;"Institute of Electrical and Electronics Engineers Inc.";"2019-2023";"Artificial Intelligence (Q1); Computer Science Applications (Q1); Computer Vision and Pattern Recognition (Q1); Instrumentation (Q1)";"Computer Science; Physics and Astronomy"
101;21100932472;"Journal of Learning Analytics";journal;"19297750";1,496;Q1;22;28;84;1543;381;81;3,84;55,11;Australia;Pacific Region;"UTS ePRESS";"2019-2023";"Computer Science Applications (Q1); Education (Q1)";"Computer Science; Social Sciences"
102;19700167026;"IEEE Transactions on Learning Technologies";journal;"19391382";1,493;Q1;62;93;193;5573;1038;189;4,11;59,92;United States;Northern America;"Institute of Electrical and Electronics Engineers Inc.";"2008-2023";"Computer Science Applications (Q1); Education (Q1); E-learning (Q1); Engineering (miscellaneous) (Q1)";"Computer Science; Engineering; Social Sciences"
103;5800207673;"ReCALL";journal;"09583440";1,493;Q1;67;32;65;1323;391;57;6,24;41,34;United Kingdom;Western Europe;"Cambridge University Press";"1989-2023";"Computer Science Applications (Q1); Education (Q1); Linguistics and Language (Q1)";"Computer Science; Social Sciences"
104;7000153205;"Journal of Environmental Informatics";journal;"17262135, 16848799";1,491;Q1;37;24;65;1379;359;65;6,60;57,46;Canada;Northern America;"International Society for Environmental Information Sciences";"2007-2023";"Computer Science Applications (Q1); Decision Sciences (miscellaneous) (Q1); Environmental Science (miscellaneous) (Q1)";"Computer Science; Decision Sciences; Environmental Science"
105;21101079108;"ACM Transactions on Computing for Healthcare";journal;"26378051, 26911957";1,490;Q1;16;24;110;1720;719;105;7,15;71,67;United States;Northern America;"Association for Computing Machinery (ACM)";"2020-2023";"Biomedical Engineering (Q1); Computer Science Applications (Q1); Health Informatics (Q1); Health Information Management (Q1); Information Systems (Q1); Medicine (miscellaneous) (Q1); Software (Q1)";"Computer Science; Engineering; Health Professions; Medicine"
106;21100318415;"Computational and Structural Biotechnology Journal";journal;"20010370";1,485;Q1;79;517;1465;37408;7907;1450;4,96;72,36;Sweden;Western Europe;"Elsevier B.V.";"2012-2023";"Biochemistry (Q1); Biophysics (Q1); Biotechnology (Q1); Computer Science Applications (Q1); Genetics (Q1); Structural Biology (Q2)";"Biochemistry, Genetics and Molecular Biology; Computer Science"
107;17957;"Computers in Biology and Medicine";journal;"00104825, 18790534";1,481;Q1;125;1199;2288;73309;20035;2282;8,40;61,14;United Kingdom;Western Europe;"Elsevier Ltd";"1970-2023";"Computer Science Applications (Q1); Health Informatics (Q1)";"Computer Science; Medicine"
108;21100338351;"IEEE Transactions on Cloud Computing";journal;"21687161";1,457;Q1;66;215;503;9047;2388;498;4,72;42,08;United States;Northern America;"Institute of Electrical and Electronics Engineers Inc.";"2013-2023";"Computer Networks and Communications (Q1); Computer Science Applications (Q1); Hardware and Architecture (Q1); Information Systems (Q1); Software (Q1)";"Computer Science"
109;5100155074;"Journal of Chemical Theory and Computation";journal;"15499626, 15499618";1,457;Q1;222;719;1874;59051;10958;1868;5,77;82,13;United States;Northern America;"American Chemical Society";"2005-2023";"Computer Science Applications (Q1); Physical and Theoretical Chemistry (Q1)";"Chemistry; Computer Science"
110;21101101317;"Blockchain: Research and Applications";journal;"20967209, 26669536";1,454;Q1;16;41;68;2341;696;66;10,54;57,10;China;Asiatic Region;"Zhejiang University";"2020-2023";"Computer Networks and Communications (Q1); Computer Science Applications (Q1); Information Systems (Q1)";"Computer Science"
111;21101042196;"Artificial Intelligence in Agriculture";journal;"25897217";1,453;Q1;18;27;55;1583;863;55;12,63;58,63;China;Asiatic Region;"KeAi Communications Co.";"2019-2023";"Agricultural and Biological Sciences (miscellaneous) (Q1); Artificial Intelligence (Q1); Computer Science Applications (Q1); Computer Science (miscellaneous) (Q1); Engineering (miscellaneous) (Q1)";"Agricultural and Biological Sciences; Computer Science; Engineering"
112;18027;"IEEE Robotics and Automation Magazine";journal;"10709932";1,453;Q1;104;106;188;1144;770;151;3,69;10,79;United States;Northern America;"Institute of Electrical and Electronics Engineers Inc.";"1994-2023";"Computer Science Applications (Q1); Control and Systems Engineering (Q1); Electrical and Electronic Engineering (Q1)";"Computer Science; Engineering"
113;21100854164;"IEEE Transactions on Computational Imaging";journal;"23339403";1,453;Q1;38;94;271;4935;1366;271;4,59;52,50;United States;Northern America;"Institute of Electrical and Electronics Engineers Inc.";"2015-2018, 2020-2023";"Computational Mathematics (Q1); Computer Science Applications (Q1); Signal Processing (Q1)";"Computer Science; Mathematics"
114;19700176047;"Cyberpsychology, Behavior, and Social Networking";journal;"21522715, 21522723";1,436;Q1;180;131;409;5103;2479;365;5,33;38,95;United States;Northern America;"Mary Ann Liebert Inc.";"2010-2023";"Applied Psychology (Q1); Communication (Q1); Computer Science Applications (Q1); Human-Computer Interaction (Q1); Medicine (miscellaneous) (Q1); Social Psychology (Q1)";"Computer Science; Medicine; Psychology; Social Sciences"
115;23871;"Journal of Cryptology";journal;"14321378, 09332790";1,433;Q1;84;41;118;2130;490;117;3,13;51,95;United States;Northern America;"Springer New York";"1988-2023";"Applied Mathematics (Q1); Computer Science Applications (Q1); Software (Q1)";"Computer Science; Mathematics"
116;21101092534;"Data Science and Management";journal;"26667649";1,432;Q1;13;24;45;1290;405;41;9,00;53,75;China;Asiatic Region;"KeAi Communications Co.";"2021-2023";"Artificial Intelligence (Q1); Computer Science Applications (Q1); Information Systems (Q1); Information Systems and Management (Q1); Management Information Systems (Q1); Management Science and Operations Research (Q1)";"Business, Management and Accounting; Computer Science; Decision Sciences"
117;21101048344;"Granular Computing";journal;"23644974, 23644966";1,415;Q1;46;106;171;5388;1275;170;8,34;50,83;Switzerland;Western Europe;"Springer International Publishing";"2016-2023";"Artificial Intelligence (Q1); Computer Science Applications (Q1); Information Systems (Q1)";"Computer Science"
118;130138;"International Journal on Document Analysis and Recognition";journal;"14332825, 14332833";1,409;Q1;59;38;68;1791;256;65;3,26;47,13;Germany;Western Europe;"Springer Verlag";"1998-2023";"Computer Science Applications (Q1); Computer Vision and Pattern Recognition (Q1); Software (Q1)";"Computer Science"
119;11300153734;"IEEE Systems Journal";journal;"19379234, 19328184";1,402;Q1;106;651;1598;22573;8338;1587;5,03;34,67;United States;Northern America;"Institute of Electrical and Electronics Engineers Inc.";"2007-2023";"Computer Networks and Communications (Q1); Computer Science Applications (Q1); Control and Systems Engineering (Q1); Electrical and Electronic Engineering (Q1); Information Systems (Q1)";"Computer Science; Engineering"
120;130080;"Journal of Chemical Information and Modeling";journal;"1549960X, 15499596";1,396;Q1;192;741;1699;46100;10352;1678;6,05;62,21;United States;Northern America;"American Chemical Society";"2005-2023";"Chemical Engineering (miscellaneous) (Q1); Chemistry (miscellaneous) (Q1); Computer Science Applications (Q1); Library and Information Sciences (Q1)";"Chemical Engineering; Chemistry; Computer Science; Social Sciences"
